,userid,playcounts,trackid
37516,26e3a2074a50259c854bd6928f22d3eaf17e808d,8,TRJPXVB128F9316916
37517,dc9140661109905a62096ba81ce55b2a6808bad0,5,TRJPXVB128F9316916
37518,34e80b48155807f630dda182a5b754d67caceb64,1,TRJPXVB128F9316916
37519,b9112de1831cc68969f49ac0c0ddc400812ffb16,1,TRJPXVB128F9316916
37520,08b4c6218fc7bd030c602138de045927b545df78,4,TRJPXVB128F9316916
37521,02f50f3698fbd3cdd9ae777d450f23b8f682eec5,8,TRJPXVB128F9316916
37522,2913a411b208867cd59d83ad8d59d00806e83547,1,TRJPXVB128F9316916
37523,ab8305955bd98982230c008e710c784304b0d0b5,11,TRJPXVB128F9316916
37524,9c3d89432130d173d153b0b2da0086148f1e066f,1,TRJPXVB128F9316916
37525,f6d157a0ccc9e5c7a32fdc4015da4b42e44e38ce,1,TRJPXVB128F9316916
37526,5ee343c9cbf7cdc0e4b804f53a28a4d4c03333ad,4,TRJPXVB128F9316916
37527,5a4a94a0a88b71c2cad8ffecd3270b00d4e88955,8,TRJPXVB128F9316916
37528,dd41780472858fc1d89593dc48fcb08b3f4c6892,1,TRJPXVB128F9316916
37529,a9641d54bca039b6ed2ee5fd3a5245a5f62790d4,5,TRJPXVB128F9316916
37530,9f1ca2d4a6caa6d575445b6acd1388fdf879a010,3,TRJPXVB128F9316916
37531,037d87ffc9ea1778ef9501cc3ed553b1459d82f3,1,TRJPXVB128F9316916
37532,4ab5ef45a4ff4536c8cf22d748a27b1e05e36d10,1,TRJPXVB128F9316916
37533,1d5afca81f3b0db8e7b373a84f4c6d85ef6747c7,1,TRJPXVB128F9316916
37534,89022a868e7c0b9f4efebf8610f638ddbe01e4d4,2,TRJPXVB128F9316916
37535,301ea5a29e49b0b8dabfa8d3b3e2b4ea1c5ddfaf,8,TRJPXVB128F9316916
37536,4de46b52057054401b098f9aeef1c34f02674a1a,1,TRJPXVB128F9316916
37537,d590486eb21f37a877163ab0b3b5a2c2a140ace3,7,TRJPXVB128F9316916
37538,7a514129efb67baf53f28f79fc65ff7ac17aa68e,8,TRJPXVB128F9316916
37539,134570e131fdcd107df2e53fd0aa4a2d33bf0b5f,6,TRJPXVB128F9316916
37540,d1d690a92f118fe3dc86bb3bf91ef60b9520285d,1,TRJPXVB128F9316916
37541,01360b627485df6acd350ad895fde9b52334d6dd,1,TRJPXVB128F9316916
37542,89c3567cd00d1b8360144cc06214af2657c6a7a0,6,TRJPXVB128F9316916
37543,226907ce2ab96df91859fe2acd0cc2b4d1151cf8,1,TRJPXVB128F9316916
37544,3e5039b67cd79b4d8349941b8ea86bee3528f4ee,19,TRJPXVB128F9316916
37545,f7059b2d3d7398269211595c9abdadbd9c96d129,1,TRJPXVB128F9316916
37546,fcacdd984a12a2423ff2a98005f9f09c0c56a89c,1,TRJPXVB128F9316916
37547,6d7ed484169cc621aa43ce8d724811213571fb94,10,TRJPXVB128F9316916
37548,6925f228c13b0df01bd2af93bb01dfd59ccaf91d,1,TRJPXVB128F9316916
37549,3ad53797eb531a82e91d8487840299e5721ade08,1,TRJPXVB128F9316916
37550,9dbe879b3795ed496da72667d676afd750efa438,1,TRJPXVB128F9316916
37551,8da2d35cc02ddcd5bf1b6a48bbe2a817bf62f0ea,3,TRJPXVB128F9316916
37552,15eee586dac449b6dd01b01eacaf3e16fddbc383,1,TRJPXVB128F9316916
37553,70034d49ffaeb896df70c9d742e0f9552d9c4c0c,1,TRJPXVB128F9316916
37554,baf8d8ff351d0f081095e015c613d8f5e13c10b4,1,TRJPXVB128F9316916
37555,5bd452a61d7e9c9842ca84593ae53005479e9189,1,TRJPXVB128F9316916
37556,a2e0ed4fccfdaf884e755d3f04369b49b9518f24,9,TRJPXVB128F9316916
37557,dd2ed515c582fcc7e500115d2e68d1b98832e672,5,TRJPXVB128F9316916
37558,fffd0a1b26c37a55574d844277d176991d054f99,2,TRJPXVB128F9316916
37559,2b4b5632ba1f1aac476b43a1371a60b5cec8dc29,1,TRJPXVB128F9316916
37560,3389d787491717ca2720a5497e860b7db0d7bc06,11,TRJPXVB128F9316916
37561,91ea4031464809aeb0b9d813a2173916e48712eb,11,TRJPXVB128F9316916
37562,e7f85cbcf4e1ca143e1462a3b2d07f62c64eaf7a,4,TRJPXVB128F9316916
37563,f4a1fcd498d0546ddfef33f36d5a5c533db8ba3d,7,TRJPXVB128F9316916
37564,b0070a1c8f91f2216de32b16ad458037c278890a,2,TRJPXVB128F9316916
37565,e09b99b4435241287edf22cb1d2730924f738e84,2,TRJPXVB128F9316916
37566,444958075e65e10a2be917fbd8e11108f01245fc,1,TRJPXVB128F9316916
37567,7d63326cc3257dffd567b0879287349e1f9f2bf1,8,TRJPXVB128F9316916
37568,4f9f6a4ee2612437cfa5bb6be79a8d27d62bd99e,9,TRJPXVB128F9316916
37569,01c0911372770a96cfbc02f25169299f077003ab,21,TRJPXVB128F9316916
37570,255362942d15d4553ab5fea5e32ee68bb254558c,32,TRJPXVB128F9316916
37571,932da698088ec48a67a67db9ceba6f854cc7f636,2,TRJPXVB128F9316916
37572,83d5ef1972e93a2ef476212f361d48edbda815ca,1,TRJPXVB128F9316916
37573,7f1324639a6769cb1e7aa496581c9359b583e926,1,TRJPXVB128F9316916
37574,71e9b75fc317b50d037ce075b212c7e0d9f7641d,1,TRJPXVB128F9316916
37575,350a792d768d1a88d2116825bb1fe540f1921665,4,TRJPXVB128F9316916
37576,6af9770c85168e29d994c28225664774bb56afd2,2,TRJPXVB128F9316916
37577,ea8c012e7e04d561d1811162de448dbfcde5ae7d,4,TRJPXVB128F9316916
37578,77a22556a03aef911cfb8d3b1f1f3e586f3bc359,11,TRJPXVB128F9316916
37579,b68f7cd9aa8e5c54a2e0f3ba8651a97d1dbb6797,2,TRJPXVB128F9316916
37580,8d40bda345b5c348d8839bd01d31f5434c4a876d,1,TRJPXVB128F9316916
37581,ce316d2c549f6e8fcac13d60665a61e54e76ee88,1,TRJPXVB128F9316916
37582,409b8537097fa19ed3a5ed14c6351a10704f73c4,3,TRJPXVB128F9316916
37583,3b1ffb37ae1126041d44ec524df81206eb2e5e29,2,TRJPXVB128F9316916
37584,54de46e2f544a5886c3afb1aa4ac2bd787742c1a,2,TRJPXVB128F9316916
37585,92113358083c61884c38efcf9c7a81e5ecb3e593,3,TRJPXVB128F9316916
37586,f817ad6cdc76b622a22ba4a89c717e2d55b2e38b,1,TRJPXVB128F9316916
37587,0cb0a0350c17f33d53413c7997e82ec04dfa00d2,1,TRJPXVB128F9316916
37588,600b759e5ebf2901db2483994d9e0d917f2a12c6,1,TRJPXVB128F9316916
37589,4cd5b6f49883929120f6892d6ffac075c8a42ebc,1,TRJPXVB128F9316916
37590,2e689163a43e42f6426200548d3a97482fcb9a0c,1,TRJPXVB128F9316916
37591,f39a28fb1a9fd9a8b119ea113632dd8c1c40344a,1,TRJPXVB128F9316916
37592,aa36947e5792fbee7ff48271621166cf8fd93d01,2,TRJPXVB128F9316916
37593,4bbc3f5ce53baa672456fb50cbcfc4ac5e672849,14,TRJPXVB128F9316916
37594,1ed8e538eeef182861b1ca2c7684162f363e6d8e,2,TRJPXVB128F9316916
37595,06e732682c5d88aedaae09a37d5a4c646483ac15,2,TRJPXVB128F9316916
37596,ab8b4a101065c605fa65d8ddfa7f50d18ec8fcf9,1,TRJPXVB128F9316916
37597,0e907034d0658a54400d145eb338d12f4b9f5f0f,1,TRJPXVB128F9316916
37598,f82d32aee271f1b098914c97bdb075b5796fc00e,1,TRJPXVB128F9316916
37599,e8b9b52d3fb6366d062cf50282ac9083534becc1,1,TRJPXVB128F9316916
37600,f6ccd25adf6f516dbca3cfb50b021d1a1e575a0b,1,TRJPXVB128F9316916
37601,215b0949d741e1463236c2a3d7d342d812ea8134,1,TRJPXVB128F9316916
37602,179a688ecbf15176a8328353e5fdb8bf28c465eb,1,TRJPXVB128F9316916
37603,7cb2dd0f5673cfc81f45836980d6cb7a18ebb573,1,TRJPXVB128F9316916
37604,f40e4e9ff16d1f2862efdf8d6155f3d14a205357,2,TRJPXVB128F9316916
37605,67b9ba57edbc6b1466dc82e7b7caaafe57363ff5,1,TRJPXVB128F9316916
37606,51afa2449ab8c02a502f5c21b00fc090750df5dc,1,TRJPXVB128F9316916
37607,a5b5394808499353e3d247a8b0977b847999f78f,1,TRJPXVB128F9316916
37608,189b0f2e4c20e896d7ce720dd98e9a7bca354e5d,1,TRJPXVB128F9316916
37609,4e4ca34043d34afc25750cf8ca2f8839160afea7,1,TRJPXVB128F9316916
37610,ec530d8439a3140eab94b20a6d2272ee2066a996,3,TRJPXVB128F9316916
37611,5c85ef610613840c122fa9f5df468881d4fc53ec,1,TRJPXVB128F9316916
37612,bf466847613ede40b42d8140888996f57b3b88e6,11,TRJPXVB128F9316916
37613,aeb3b76fd1ea6d6287bcf43e00a4b72049ef9009,10,TRJPXVB128F9316916
37614,b9e68685c4463b2d30f0f7c1a04710093c75e303,3,TRJPXVB128F9316916
37615,5bd77ad00fd4b7d0ec50845697b7df6ff92b81fb,1,TRJPXVB128F9316916
37616,35635622250daa7e76cb2f3e6ade6c5cd1be1d98,1,TRJPXVB128F9316916
37617,0b618851521442cdeda6cf34c1a491dcbece53dd,1,TRJPXVB128F9316916
37618,eb41b6ab342540bd00bba5863d836a7a6a0bd51f,1,TRJPXVB128F9316916
37619,40a6e1dbd0b46321d2a5086ea383d25e7cf11121,5,TRJPXVB128F9316916
37620,188cef325b2832cbe6b8467a8840a77047c9ea0f,1,TRJPXVB128F9316916
37621,d5be6ea5d7fa79f8cf5b333a9e18bcff6dfc4245,1,TRJPXVB128F9316916
37622,5b712b31e01f15c5b233afebc1867597654f4ef8,4,TRJPXVB128F9316916
37623,10ee2bdafc7dcb0f90ec83f2a36cc83d5113b9af,2,TRJPXVB128F9316916
37624,36083c6936027c73460155e869000b86a324f976,1,TRJPXVB128F9316916
37625,f2a4f852cade5adce5afdb7b70a4f61173cf0712,1,TRJPXVB128F9316916
37626,7aca8e1558df2869c7f73e1b23c51a1efc6ea230,1,TRJPXVB128F9316916
37627,47efbd741baebc5c390f35b47bece73f5b47bc48,1,TRJPXVB128F9316916
37628,95503fb8c2ff62e63b4ce22e54c14ff6e09d9b2e,1,TRJPXVB128F9316916
37629,63f0f91bc0a6af1bc89752139567b1a7e8e4b3b5,1,TRJPXVB128F9316916
37630,3ca04b0f8aa9bffeb0f2337eead2d6f2d2b03fb7,23,TRJPXVB128F9316916
37631,ac8f00f686f71b6ae3306ded53637e3425ce8783,2,TRJPXVB128F9316916
37632,c2c0aa78df41552638b49dca035e80f44b8d9bbd,6,TRJPXVB128F9316916
37633,90acc4c94d02d42febbb671e987e25dfc2ae6919,1,TRJPXVB128F9316916
37634,7b07566513c01940ab59622bc5fe0658442d7892,1,TRJPXVB128F9316916
37635,00cb296f80a811e049848098f9ef40bacaf0b02e,1,TRJPXVB128F9316916
37636,42c8c689a4e1001a4dae191ff5a3331de85ca9df,2,TRJPXVB128F9316916
37637,507dbcd205d5f0a6852006049ba524fa75f9199f,1,TRJPXVB128F9316916
37638,f9cfe624585cbbec516916c5e36a09e81db49027,2,TRJPXVB128F9316916
37639,66f93d3d522f0d5aad8864c9f21342eda94e3e57,1,TRJPXVB128F9316916
37640,24b1022bb3d3d4ad50c48ca2cb3b62a94ac85ce6,1,TRJPXVB128F9316916
37641,304343f4e131332471531e55e91f2f341471026d,2,TRJPXVB128F9316916
37642,a93a2e31f148c255ea2bd801db89524e36e451f2,4,TRJPXVB128F9316916
37643,683443d8c478cbccbb71f25d5e3b9db9dc662623,1,TRJPXVB128F9316916
37644,0088ee55a3c5834bce7e010af03680820bad5f1d,2,TRJPXVB128F9316916
37645,433714cdd2b273f6ddd3e8bd110a84d824db258d,5,TRJPXVB128F9316916
37646,3813cc605bc08df187f6d82dcd6370624a7ca38c,1,TRJPXVB128F9316916
37647,661e55ff0d6f2a78bf31ccde11927b5dc7362989,1,TRJPXVB128F9316916
37648,0c0c4c2c654b30555e0d081b6103ba2601344e61,6,TRJPXVB128F9316916
37649,37cc8adb56b5b669496bf736d7efdf48cd3b3176,1,TRJPXVB128F9316916
37650,f5c6b8afb7bf3e8c94018366a25c922a633bf87c,1,TRJPXVB128F9316916
37651,a99f84aa3906660b1ddd8306901d0f7cba5ca859,6,TRJPXVB128F9316916
37652,239be6a8c3992c18d6fdd9f14900f45e2c8e9933,6,TRJPXVB128F9316916
37653,69c4e4c87921dd7f3ab37a92fbda48b007bec543,1,TRJPXVB128F9316916
37654,564e85272ea4266f17a35623644695e3ae5278bd,1,TRJPXVB128F9316916
37655,fd69d8d31f02edb4e32338dcd707c2f9ed3bb415,2,TRJPXVB128F9316916
37656,8b0ce5a3b24b4cbe062d375a6af292529cd2c718,1,TRJPXVB128F9316916
37657,1fce1fc5a214fcd09e176ea753679d355d652b4b,1,TRJPXVB128F9316916
37658,b785b667ddcbc00de8b9a33a1101e10dc8b47410,1,TRJPXVB128F9316916
37659,7aa0343189d10c3996b3c24aed394a6855cb537a,1,TRJPXVB128F9316916
37660,c666d1a696ca5aa2db5d492016687562c54b78b4,1,TRJPXVB128F9316916
37661,71e07d9bb8dc4548a0edb8986b95445e23954108,1,TRJPXVB128F9316916
37662,fdcc58303af4ea71f251ae0b9b011ce11ff71ec2,4,TRJPXVB128F9316916
37663,2159b77ed1d9d4662c73abb5db99648752ba79f4,2,TRJPXVB128F9316916
37664,e5b26a5dbad36787eac5fe00cf3ca311ccca721d,1,TRJPXVB128F9316916
37665,0d2ea578b581701f8bcae772f166d16b344049e3,16,TRJPXVB128F9316916
37666,3657e001e52e3f5c61379faa70cb55ecd1d85c4c,1,TRJPXVB128F9316916
37667,4abaebeb5744cd805fadacf6a3ae5f3ab944d067,2,TRJPXVB128F9316916
37668,449df7580fe7c6cc2a71a39e8b2f364dba98cc4d,1,TRJPXVB128F9316916
37669,56211b9e864b6319d9d8139fd22f37dfbe71316e,1,TRJPXVB128F9316916
37670,fc6a6ecc54e8b4b6449d5fe38e5743591bb04d4c,2,TRJPXVB128F9316916
37671,b19056c82d3ae0526bfb74f12d307c06b20a554f,2,TRJPXVB128F9316916
37672,0f9f6db65e94c46ce37257caa467a0aee0bfe8f0,2,TRJPXVB128F9316916
37673,a74c10d708a75dbd2898b2c6e84348dbe548b25d,1,TRJPXVB128F9316916
37674,21dbf56c59167cec33907f88e61f519251301626,2,TRJPXVB128F9316916
37675,b54f631c4656d23f46552083a54a88ec3e67a672,1,TRJPXVB128F9316916
37676,08fe6098a18ca5b2a0786652a9f37bfe7383f5e5,2,TRJPXVB128F9316916
37677,d75e12dd75b049d3d820341b9a7d9e4c62d34310,1,TRJPXVB128F9316916
37678,f1dd74b8184c3146cecd51c5e201d31870d17bc3,4,TRJPXVB128F9316916
37679,2cc47e68360da9e207465f1cba4f8bb156633688,1,TRJPXVB128F9316916
37680,d994e4a53ad68f30151ac5b0b66d79e5e8c2b554,2,TRJPXVB128F9316916
37681,b338193aa05322999010517021c00bb64bdaf112,5,TRJPXVB128F9316916
37682,7a1d2ef7d990757b19401a6c25f8f7312d827676,1,TRJPXVB128F9316916
37683,3b16bd98b2f621234374216ace1a4bd3e31c2f15,4,TRJPXVB128F9316916
37684,a6645aa6e77804606a28f310be0b6951c533a910,1,TRJPXVB128F9316916
37685,9b5d63d60631fc04299ca8776879d59a825918ce,1,TRJPXVB128F9316916
37686,97337f749912040e8fec9a8b9dd11835af2e6f46,2,TRJPXVB128F9316916
37687,0003798d61a8010dbfd8010180b7107cbbb8a649,1,TRJPXVB128F9316916
37688,4464a50a5836d72b4c9402dd038b6c32231b1e42,3,TRJPXVB128F9316916
37689,cb0b183f4411df32d6cc774eb6ed292984c70d41,8,TRJPXVB128F9316916
37690,5d8220374acd746101e48b4be1a3fe727b312342,1,TRJPXVB128F9316916
37691,ca887904e5d19436e4c78cf794958be51092d6ea,3,TRJPXVB128F9316916
37692,c0b53d8d7b9f09e3c19334a620aa103cf2a92506,3,TRJPXVB128F9316916
37693,0d1dfdbc1de8262660a47e30ad7ce4f0b596caab,1,TRJPXVB128F9316916
37694,279e68c29f30e0056577b46361c63257c755bc69,2,TRJPXVB128F9316916
37695,eba373ff61a7dfb9da90fd5023b502988b2116c1,1,TRJPXVB128F9316916
37696,ba1ec2b9178b2e231c1199bb0a61eb6dd82d656a,1,TRJPXVB128F9316916
37697,fc0a7b5169fef6cb99c165a38ddfee3bd8010353,1,TRJPXVB128F9316916
37698,d327c883b32795be49c3b1b2abf2c4ddb814c701,1,TRJPXVB128F9316916
37699,899c34b84e82ccdcb77ec4d2b4b1e36b18d46934,1,TRJPXVB128F9316916
37700,52d946d3f11d751ab5115e7e8d0298c0e6e9b48a,24,TRJPXVB128F9316916
37701,054003b1f72db99cc95f0611a016bb8d797ec926,3,TRJPXVB128F9316916
37702,c84a706d59949e8e56a5c094cd3dd04b2499ac93,4,TRJPXVB128F9316916
37703,c12d08d8fe26dd012c91d1581058c05903df11dd,7,TRJPXVB128F9316916
37704,eed7cde520cb02d916ee5944d0a697048cd1af6b,1,TRJPXVB128F9316916
37705,081aef90d639735ddb4e97ffb186778cb128b7a7,16,TRJPXVB128F9316916
37706,99be65b1cb73ca6f955096f79c32be6d2a121688,1,TRJPXVB128F9316916
37707,fd6d6c7db45816d66593a1e0a0bbab14f0a14d6f,4,TRJPXVB128F9316916
37708,d90743fde9bbc3fd73f033bc131c56d9e94e2f53,4,TRJPXVB128F9316916
37709,d18c0aa6e81276e9d683500dcafa7ba75a2e2dae,1,TRJPXVB128F9316916
37710,f8633f5003cf9d412cd715e32e21c75c08731baf,1,TRJPXVB128F9316916
37711,78fba1dfa7a0423481b310b88af97256127cac2b,1,TRJPXVB128F9316916
37712,5dd22752da3c0104347f66af5770b11aa808f37f,1,TRJPXVB128F9316916
37713,31d2c0c6b60e56f53e00bc43b540ec743d4b7495,1,TRJPXVB128F9316916
37714,7759999290de261b5481e2c25d9cd65a93efa62e,2,TRJPXVB128F9316916
37715,4d583650728528de8001f1f64ff399cf54b314ff,4,TRJPXVB128F9316916
37716,c57253e7722602c894c4f0b933f2a026045a8d58,7,TRJPXVB128F9316916
37717,8eecb02d90086e93ab6fb2422acb70da31a3e94b,1,TRJPXVB128F9316916
37718,7c674e533c8510dcd95883efb49c4ba70ebeccfd,5,TRJPXVB128F9316916
37719,96d7a41813f9941054f590419029aec86fb3c26d,10,TRJPXVB128F9316916
37720,f7b75463c26a5b2430a608818c4b0f3ee8b9fb50,1,TRJPXVB128F9316916
37721,3a25c80d9e527fcfbd1ea4ff61bef2973d3b6673,2,TRJPXVB128F9316916
37722,10e9bc49a421d2d33812b6da3ff9062f3bce82b0,3,TRJPXVB128F9316916
37723,a899333fde6d5a1415700b6dfaee0e10be52bda3,2,TRJPXVB128F9316916
37724,a4a36e88c6da5e91ce398708e4cc96278e77e129,8,TRJPXVB128F9316916
37725,e1d6a7b52c71f939f5d57ba886708a6bad0e29cc,1,TRJPXVB128F9316916
37726,263159addba18b319aa6a8b95febd2d619b2bc42,28,TRJPXVB128F9316916
37727,aeb0c6a6a96f4372ec21401bd36c3db0b7a2aced,16,TRJPXVB128F9316916
37728,3786217d3dc3266510e215d583d712f41603e99c,8,TRJPXVB128F9316916
37729,d49742d767f7119ea6618c12fe432b660b129ebe,1,TRPGPDK12903CCC651
37730,8c9f3dd16c120e68bdd1dd34bfb7c5fd3d6dc487,11,TRPGPDK12903CCC651
37731,c93d5870acf5db7ab9fbd0438b73c25203c0efc9,1,TRPGPDK12903CCC651
37732,07ea22de4e9c0bb1c9e0a428367874742bf838f8,2,TRPGPDK12903CCC651
37733,16ca2088a2ec137cf4597a2b3e2e0136930af8a1,1,TRPGPDK12903CCC651
37734,90d506afcd30ea734e6e629dbb84ec058f226d02,1,TRPGPDK12903CCC651
37735,bb25adc62bedda82437af1fbe61cfad84ccc69a5,1,TRPGPDK12903CCC651
37736,09211e1300d36d557e83f6eb8767b5f0d56fdd4b,1,TRPGPDK12903CCC651
37737,4e9f4db453782d67df772ca2cd467fc8736ebe90,3,TRPGPDK12903CCC651
37738,a0300303646f700962d34af90cc108795788f76e,1,TRPGPDK12903CCC651
37739,b50d6ee5b4e10aa8a8d1124d499b66f9464ce55f,1,TRPGPDK12903CCC651
37740,58f6bccb9c06fe72bacd7e7878bf6970ad99e4a2,3,TRPGPDK12903CCC651
37741,52723313cef2a0cf023241ca0a05476bcdffcf29,1,TRPGPDK12903CCC651
37742,3e5405e34cbdcd0f978b8b6f451c6ceb70488d2f,7,TRPGPDK12903CCC651
37743,ae0764ccd3ca1d49091c06d328495172194179d0,1,TRPGPDK12903CCC651
37744,b4fd2dd616d494671db8e3bb1339a3386045fdb5,2,TRPGPDK12903CCC651
37745,555ab5d10a489b6b8dc3fc19a789082c527de2f6,3,TRPGPDK12903CCC651
37746,03bc75dff5be4285236a9467b89f4efde4233a75,1,TRPGPDK12903CCC651
37747,16d590ff1068a6bc6354b0ab1240068880a24394,6,TRPGPDK12903CCC651
37748,31a62707dea1f28f7e40672eb6fd263485097afb,1,TRPGPDK12903CCC651
37749,9bc54c0c68fa64c3c44962eb89f27d67f062c97c,1,TRPGPDK12903CCC651
37750,cf5cf6addec8603e360418acdc534a3e9dac30e1,1,TRPGPDK12903CCC651
37751,9d8581663d597d3337c4d731d6310d9bdbd7a013,1,TRPGPDK12903CCC651
37752,a0e99831eda8366183e1ebcb72949f446bcd928a,6,TRPGPDK12903CCC651
37753,a401977cee478d686a4af8832d216acc5141e520,6,TRPGPDK12903CCC651
37754,198be4143e3780f93a4a88104b583250f9a69754,1,TRPGPDK12903CCC651
37755,183f30d2b6e99bb3c93393b3f1be07d0e45e1712,1,TRPGPDK12903CCC651
37756,996440a066f7a3e60c916f24f1bff57385d1fab9,7,TRPGPDK12903CCC651
37757,82bc6c3eb139e7b024f085e1077675a4aef12476,1,TRPGPDK12903CCC651
37758,6d41cdd8a6e21e5981202dccbb63eeb5ba6e29e1,1,TRPGPDK12903CCC651
37759,4c6fabd73723e0fa03bc8a067d47b9f3fa0aa562,2,TRPGPDK12903CCC651
37760,21ad9c698d338d7aff611e122bd22f1b9d184e95,1,TRPGPDK12903CCC651
37761,d591ee5c42f8d04ba5ece1760374638f6ca4d2b6,2,TRPGPDK12903CCC651
37762,623af114922de57e67c6bd9670c8a11366f36320,3,TRPGPDK12903CCC651
37763,2fcfc5d6db3556a702e4f9207651068f671935ae,7,TRPGPDK12903CCC651
37764,20f8fae76af75776e4627924cf2a537ec391b344,1,TRPGPDK12903CCC651
37765,7950254e12d4ccd26a1aef53f3fe13794394b5c6,1,TRPGPDK12903CCC651
37766,e6932697a1e9140b2f550edc0f0e6658e8e456db,5,TRPGPDK12903CCC651
37767,db95f567859a0708e0464d289737a5ec775fcd96,1,TRPGPDK12903CCC651
37768,b64771bf8142e6b601ac24d779aef8d5f3dffc3a,43,TRPGPDK12903CCC651
37769,42e6ca9f48a2d4cb565d52bb035e43a36884c5e9,8,TRPGPDK12903CCC651
37770,459f798b4b4fa954f85b8603124ccb6044b0d011,1,TRPGPDK12903CCC651
37771,b100248431b69b93e35c0d6774e1efb5d4c567da,1,TRPGPDK12903CCC651
37772,0ea87d0e2bdb5113736c9f6ee0f9e81372c91b72,1,TRPGPDK12903CCC651
37773,d1bc584738c3c16d46f8276a83d4634485ad6067,1,TRPGPDK12903CCC651
37774,f62fe313d2bd17d394844468fdf9c7b317a3d535,7,TRPGPDK12903CCC651
37775,b9d7827e55918a164638b1b18510b3e896ae8d60,2,TRPGPDK12903CCC651
37776,652f43560a23def9625ec7c794aebfafcda88766,1,TRPGPDK12903CCC651
37777,70f82b1573204d7de7010eade02ac391a3acb662,1,TRPGPDK12903CCC651
37778,52f5d45f98be38ec5134c3bf7749e970b21c74aa,2,TRPGPDK12903CCC651
37779,b01d37c80b03f368d67378eb7549efe653238646,4,TRPGPDK12903CCC651
37780,a504965478a43b2f93b4ce76ef938b124e5e02f3,2,TRPGPDK12903CCC651
37781,19419f4470395ceba4d01797922edd2a3380a1cd,12,TRPGPDK12903CCC651
37782,fcdcba1b6e532049908e606bccf1692305d28191,3,TRPGPDK12903CCC651
37783,353188d9a99fbea6cadbd7f90d6dcf7c408c70f8,1,TRPGPDK12903CCC651
37784,b403855df7bebf9695287d5b1b0eb36c859677d3,1,TRPGPDK12903CCC651
37785,327408f441bcd3145fdc07ad0ba16516d521f0fb,2,TRPGPDK12903CCC651
37786,5081912eb8c01e8515deba946a3dbfbe19142369,3,TRPGPDK12903CCC651
37787,d55f04be5d3388b1c98dfa08c8e5afab3c7e091a,1,TRPGPDK12903CCC651
37788,c62f0a8df83a924b60902c34572271343a837e4c,4,TRPGPDK12903CCC651
37789,c5343eb08c9e58b17b43574585f95f9565c6d91a,7,TRPGPDK12903CCC651
37790,3531460e4a3abde82f1a618b2e43ff31ed89da81,2,TRPGPDK12903CCC651
37791,4dc257502d7c820b9ea376845be2ebdb52f183c7,9,TRPGPDK12903CCC651
37792,ea955d5e6714d520f534c840fcfc92816d187f47,7,TRPGPDK12903CCC651
37793,a115b19b02650de367c4d6819ee9e607aff60d38,2,TRPGPDK12903CCC651
37794,636900b084d5c63738a99273af044b1164800726,3,TRPGPDK12903CCC651
37795,0cd8f28ad3ac4ac2062fa6f476c3aaa1538b82e1,1,TRPGPDK12903CCC651
37796,d5cd2175d71a5fcff2b88ced9f78b06bb024042c,2,TRPGPDK12903CCC651
37797,37b8353b37f0ed8ba8cbbd4ad47819534119ecc4,1,TRPGPDK12903CCC651
37798,527fee974804f2d9b446f71e3d78f61b2baeaac7,2,TRPGPDK12903CCC651
37799,1b8c08ef0705ff5b9329c175904e3c48d8f6b116,1,TRPGPDK12903CCC651
37800,9139f7adafed00c684f3bd3a7404d8db67be3969,2,TRPGPDK12903CCC651
37801,19d1b922fa49b3e81d1ef7daf32490f7b4884c42,1,TRPGPDK12903CCC651
37802,9890e142264db826eda94ee0f01e7fdb63e0bf0e,1,TRPGPDK12903CCC651
37803,8257fa74bff0c7a8c761c384bf7e144688072003,1,TRPGPDK12903CCC651
37804,44ca90a4ad19b65c22e076114a5e4863be1027d7,1,TRPGPDK12903CCC651
37805,a82f2adef4b19cb13b09b62ce3853b05f62023b3,1,TRPGPDK12903CCC651
37806,555e050c045c34150dbdc174dcc5518ff7b26675,2,TRPGPDK12903CCC651
37807,151d916d5ebc3b890205efbc485d19959e966553,1,TRPGPDK12903CCC651
37808,05a2aa6c850a530843c8881a70deb7e93dce148d,3,TRPGPDK12903CCC651
37809,ba35b05f1a19f675ef537f16997baeb913960ac4,3,TRPGPDK12903CCC651
37810,7f587eb701687774b920c05b55ef51770188796f,2,TRPGPDK12903CCC651
37811,7dc9e6a1c5b8dd04fb8eab6ab63d667332c158cb,1,TRPGPDK12903CCC651
37812,05225507b8cc3660121e69e79b95cb66b1b63f07,1,TRPGPDK12903CCC651
37813,0d53551420a83dbe031881acf918a89c716bcf4a,1,TRPGPDK12903CCC651
37814,2c94b88844a15adba3d8f5b391a789d562eb05d3,3,TRPGPDK12903CCC651
37815,49a05adc145235144cd23996428613236c32f341,7,TRPGPDK12903CCC651
37816,a30fd326e595ce8ac503132937b167c588bdc052,1,TRPGPDK12903CCC651
37817,81cfb6839d5e7a5879145f5337f47baaf085ad62,1,TRPGPDK12903CCC651
37818,06b07a810cdadb88b28a22456fcd87b5d35bb7f3,9,TRPGPDK12903CCC651
37819,3094eb4bf0a4e723df6624beeedf8f5a57d2004c,1,TRPGPDK12903CCC651
37820,4ec493dcba6b77ad053e840bccc1f0d8211a5531,1,TRPGPDK12903CCC651
37821,2b04cde07616de7135ddc011087866ef7af6fde4,1,TRPGPDK12903CCC651
